Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 4,2024-06-22,,,17,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,2024-06-30,,,5,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 5,2024-06-30,,,5,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,June Week 5,2024-06-30,8.9002,3.2076,1210,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 5,2024-06-30,,,1210,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,2024-06-30,,,5,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2024-10-05,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2024-10-05,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2024-10-05,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2024-10-05,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2024-10-05,2.1758,1.1927,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2024-10-12,3.0661,2.1187,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2024-10-12,70.892,18.9261,56,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2024-10-12,11.5742,12.2197,56,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2024-10-12,14.4677,15.1871,56,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2024-10-12,3.0661,2.1187,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2024-10-19,57.4818,21.3872,47,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2024-10-19,3.0661,2.1187,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2024-10-19,3.0661,2.1187,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2024-10-19,8.3363,12.1119,47,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2024-10-19,31.1158,19.2631,47,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2024-10-26,,,18,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2024-10-26,,,18,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2024-10-26,3.0661,2.1187,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2024-10-26,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2024-10-26,,,18,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,5.4824,1.8638,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,12,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,12,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,12,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2024-11-09,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2024-11-09,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2024-11-09,5.4824,1.8638,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2024-11-09,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2024-11-09,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2024-11-16,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2024-11-16,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2024-11-16,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2024-11-16,,,14,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2024-11-16,5.4824,1.8638,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2024-11-23,5.4824,1.8638,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2024-11-23,,,20,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2024-11-23,,,20,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2024-11-23,,,20,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2024-11-23,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,2024-11-30,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,November Week 5,2024-11-30,5.4824,1.8638,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 5,2024-11-30,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,2024-11-30,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,2024-11-30,,,9,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 1,2024-12-07,7.6887,10.7795,61,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,2024-12-07,8.3372,8.8894,61,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,2024-12-07,76.6095,13.2615,61,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 1,2024-12-07,7.3645,2.1467,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,2024-12-07,7.3645,2.1467,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2024-12-14,4.386,6.8663,67,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2024-12-14,7.4266,2.1503,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2024-12-14,7.4266,2.1503,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2024-12-14,68.3102,14.5301,67,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2024-12-14,19.8772,13.2297,67,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2024-12-21,24.194,13.6762,63,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2024-12-21,7.4266,2.1503,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2024-12-21,65.7669,19.4846,63,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2024-12-21,7.4266,2.1503,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2024-12-21,2.6125,3.2059,63,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,2024-12-28,,,23,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,2024-12-28,7.4266,2.1503,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 4,2024-12-28,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,2024-12-28,,,23,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,2024-12-28,,,23,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2025-01-04,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2025-01-04,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2025-01-04,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2025-01-04,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2025-01-04,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,2025-01-11,21.1976,15.9805,73,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2025-01-11,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2025-01-11,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2025-01-11,70.1077,16.4703,73,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,2025-01-11,0.8751,1.3017,73,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2025-01-18,2.3273,3.0482,72,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2025-01-18,23.4751,16.574,72,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 3,2025-01-18,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2025-01-18,66.378,17.05,72,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,2025-01-18,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2025-01-25,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2025-01-25,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2025-01-25,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2025-01-25,7.8196,2.1972,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2025-01-25,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2025-02-01,22.1753,22.1665,34,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2025-02-01,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2025-02-01,5.1023,9.9524,34,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2025-02-01,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2025-02-01,64.4655,22.8127,34,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2025-02-08,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2025-02-08,22.3853,24.1745,30,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2025-02-08,7.8899,12.1988,30,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2025-02-08,61.4679,24.4317,30,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2025-02-08,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2025-02-15,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2025-02-15,,,22,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2025-02-15,,,22,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2025-02-15,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2025-02-15,,,22,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2025-02-22,18.9953,11.2326,66,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2025-02-22,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2025-02-22,8.2569,2.2813,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2025-02-22,65.5741,14.6705,66,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2025-02-22,7.1737,7.2263,66,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2025-03-01,11.4948,6.15,115,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2025-03-01,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2025-03-01,9.113,6.0161,115,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2025-03-01,70.522,11.3014,115,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2025-03-01,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2025-03-08,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2025-03-08,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2025-03-08,22.2443,11.2433,91,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2025-03-08,11.3784,9.4129,91,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2025-03-08,57.5071,13.8391,91,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15,50.301,15.6592,92,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15,13.0652,11.3208,92,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15,27.7635,15.7829,92,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2025-03-22,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2025-03-22,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2025-03-22,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2025-03-22,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2025-03-22,,,28,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2025-03-29,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2025-03-29,12.952,13.5111,32,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2025-03-29,1.6772,3.4609,32,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2025-03-29,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2025-03-29,76.5005,14.5302,32,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2025-04-05,,,17,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2025-04-05,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2025-04-05,,,1323,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2025-04-05,,,17,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2025-04-05,,,17,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2025-04-12,22.2561,16.1283,55,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2025-04-12,66.6681,17.5018,55,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2025-04-12,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2025-04-12,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2025-04-12,2.2056,3.1832,55,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2025-04-19,34.8946,15.8624,70,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2025-04-19,2.3071,3.2162,70,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2025-04-19,53.928,15.6759,70,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2025-04-19,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2025-04-19,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2025-04-26,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2025-04-26,8.8703,2.3873,1323,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2025-04-26,16.3513,12.4826,53,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2025-04-26,0.8332,1.6882,53,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2025-04-26,73.9453,19.3557,53,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06,44.0397,21.3791,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06,10.7852,9.3959,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06,26.7384,16.4621,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2024-01-06,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,2024-01-13,19.5424,10.4864,95,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2024-01-13,47.7444,15.0621,95,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,2024-01-13,14.2765,9.5896,95,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2024-01-13,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2024-01-13,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20,48.7585,15.619,61,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20,8.3757,6.76,61,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20,24.4291,13.4673,61,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,2024-01-20,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,11.9115,7.3086,93,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,18.4366,2.6224,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,34.9269,13.6142,93,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,34.725,11.79,93,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2024-02-03,50.9921,10.4932,138,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2024-02-03,8.5156,5.1363,138,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2024-02-03,20.0724,7.8167,138,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2024-02-03,20.4199,2.7292,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2024-02-03,20.4199,2.7292,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2024-02-10,36.4189,10.1038,134,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2024-02-10,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2024-02-10,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2024-02-10,23.4792,8.1628,134,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2024-02-10,19.3051,8.2569,134,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2024-02-17,17.8815,10.8838,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2024-02-17,18.173,10.5943,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2024-02-17,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2024-02-17,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2024-02-17,43.1487,16.261,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2024-02-24,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2024-02-24,20.7968,2.7868,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2024-02-24,28.0856,12.0495,90,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2024-02-24,20.5054,12.2057,90,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2024-02-24,30.6123,12.4895,90,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2024-03-02,4.7845,6.9129,32,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2024-03-02,45.2268,22.4195,32,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2024-03-02,28.9777,21.4145,32,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2024-03-02,21.011,2.7731,2048,0
