Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,22,15.3107,43,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,31.3,1.6101,8756,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,31.3,1.6101,8756,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,43.9,14.4602,83,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,28.4,3.4737,2877,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,37.8,19.8606,70,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,9.4,11.797,70,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,19.6,2.4244,2983,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,53.5,12.4337,79,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,32.2,16.0852,43,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,23.5,10.4771,79,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,28.4,3.4737,2877,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,18.4,1.4827,4655,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,33.2,17.4518,70,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,19.6,2.4244,2983,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,4.5,4.7243,79,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,18.4,1.4827,4655,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,14.5,13.665,43,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,46.8,14.1494,91,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,9.6,7.4911,68,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,60.4,6.8404,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,15.9,5.3743,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,18.4,1.4827,4655,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,18.4,1.4827,4655,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,21.3,9.9606,91,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,15.9,9.5364,68,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,54.9,13.2751,68,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,19.6,2.4244,2983,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,19.6,2.4244,2983,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,19.7,6.0684,245,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,31.2,1.6113,8756,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,3.5,3.7908,91,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,31.2,1.6113,8756,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,4.9,2.6325,245,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,44.2,7.8529,245,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,5.3,2.6427,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,28.4,3.4737,2877,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,28.4,3.4737,2877,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,31.2,1.6113,8756,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,49.8,15.7566,52,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,20.2,5.2196,352,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,9.5,9.9683,52,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,19.5,2.4092,2983,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,21.3,12.2834,52,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,19.5,2.4092,2983,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,55.2,5.8833,352,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,25.5,10.3256,118,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,28.4,3.4737,2877,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,18.4,1.4827,4655,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,18.4,1.4827,4655,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,6.2,2.8146,352,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,19.4,5.5441,310,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,37.4,6.6563,310,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,12,4.4068,310,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,28.4,3.4737,2877,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,9.2,7.3467,118,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,36.9,11.9929,118,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,31.2,1.6113,8756,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,25.5,10.4062,117,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,19.5,2.4092,2983,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,49.6,10.8384,117,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,5.4,4.3523,117,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,19.5,2.4092,2983,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,9.6,3.1817,461,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,31.2,1.6113,8756,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,22.1,10.6351,129,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,60,4.8352,501,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,3.7,1.6438,501,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,17.9,3.8918,501,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,18.4,1.4827,4655,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,18.4,1.4827,4655,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,35.7,5.1174,461,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,23.5,4.4116,461,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,31.2,1.6113,8756,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,11.6,7.2088,129,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,28.3,3.4727,2877,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,38,12.2367,129,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,28.3,3.4727,2877,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,21.4,9.8169,105,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,,,25,01/25/2025 12:00:00 AM,2024-2025,1
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,,,25,01/25/2025 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,17.2,1.4593,4655,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,20.1,7.9525,95,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,60.5,12.088,77,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,11.4,5.4523,105,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,27.2,3.3786,2877,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,29.1,1.5018,8756,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,49.3,12.2402,105,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,29.1,1.5018,8756,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,41.5,9.7588,95,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,17.9,1.9944,2983,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,,,2877,01/25/2025 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,17.2,1.4593,4655,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,17.9,1.9944,2983,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,,,25,01/25/2025 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,16.3,9.3879,77,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,9.3,6.3473,95,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,6,5.399,77,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,37.2,14.9741,92,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,17.2,1.4593,4655,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,4.4,3.4915,131,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,21.1,7.532,131,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,61.8,7.1008,239,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,4.1,2.2707,239,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,16.9,5.3815,239,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13,4.4374,364,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,29.1,1.5018,8756,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,29.1,1.5018,8756,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22,12.2635,92,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,27.2,3.3786,2877,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.8,5.8144,364,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,27.2,3.3786,2877,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,17.9,1.9944,2983,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,17.9,1.9944,2983,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,17.2,1.4593,4655,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,56.6,8.5741,131,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,35.1,6.2155,364,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13.6,12.3096,92,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,10.5,3.2139,493,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,14.8,11.5595,84,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,40.9,17.044,84,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,21.7,4.6386,493,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,8.5,5.7492,105,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,17,1.4203,4655,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,23,6.393,228,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,27.2,3.3786,2877,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,51.6,7.3394,228,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,17,1.4203,4655,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,43.8,10.5725,105,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,17.9,1.9944,2983,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,17.9,1.9944,2983,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,8.4,3.545,228,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,38.8,5.4308,493,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,17.1,12.1027,84,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,29.1,1.505,8756,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,29.1,1.505,8756,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,27.2,3.3786,2877,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,29.7,9.8623,105,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,,,19,01/04/2025 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,,,2983,01/04/2025 12:00:00 AM,2024-2025,1
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,3.3,4.4555,46,01/04/2025 12:00:00 AM,2024-2025,0
