Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,45,13.4873,38,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,26.5,12.3998,38,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,48.2,11.1801,120,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,21.4,2.4905,2721,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,28.6,11.6436,130,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,26.9,1.8141,9267,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,26.9,1.8141,9267,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,29.1,1.7055,9854,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,18.8,1.6921,4777,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,22.2,10.4341,120,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,21.4,2.4905,2721,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,4.5,4.3528,130,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,8.2,6.1958,120,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,39.9,14.0402,130,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,03/22/2025 12:00:00 AM,9.7,7.3137,38,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,March Week 4,03/22/2025 12:00:00 AM,18.8,1.6921,4777,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,03/22/2025 12:00:00 AM,33.9,5.6209,402,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,03/22/2025 12:00:00 AM,28.3,5.4324,402,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 4,03/22/2025 12:00:00 AM,29.1,1.7055,9854,03/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,18.8,1.6921,4777,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,21.4,2.4904,2721,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,25.3,10.6382,97,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,29,1.7023,9854,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,29,1.7023,9854,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,7.7,3.3865,309,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,29.1,6.711,309,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,34.3,6.8875,309,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,44.9,7.1908,240,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,8.6,4.4008,240,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,38.6,10.2176,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,28.6,9.3086,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,5.9,4.3206,214,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,26.9,1.8141,9267,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,26.9,1.8141,9267,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,03/15/2025 12:00:00 AM,27.7,6.6776,240,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 3,03/15/2025 12:00:00 AM,18.8,1.6921,4777,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,March Week 3,03/15/2025 12:00:00 AM,21.4,2.4904,2721,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,03/15/2025 12:00:00 AM,8.7,7.2762,97,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,03/15/2025 12:00:00 AM,44.6,12.3777,97,03/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,29,1.7023,9854,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,29,1.7023,9854,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,26.9,1.8141,9267,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,33.9,6.2656,437,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,21.4,2.4904,2721,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,21.4,2.4904,2721,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,28.8,6.2202,437,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,10.4,3.8786,437,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,21.7,10.2123,128,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,22.5,7.5858,147,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,13.7,7.7212,147,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,48.7,6.3509,334,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,03/08/2025 12:00:00 AM,48.9,11.6119,128,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,8.1,4.7124,128,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,26.9,1.8141,9267,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,34.9,9.6371,147,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,03/08/2025 12:00:00 AM,10.6,3.8584,334,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 2,03/08/2025 12:00:00 AM,18.8,1.6921,4777,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,03/08/2025 12:00:00 AM,21.9,5.2081,334,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,March Week 2,03/08/2025 12:00:00 AM,18.8,1.6921,4777,03/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,7.4,3.1892,329,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,18.8,1.6921,4777,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,45.4,9.9663,183,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,26.3,8.7852,183,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,29.2,7.4331,295,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,26.7,1.7858,9267,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,6.9,3.8362,183,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,49.6,6.3202,329,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,10.8,3.7539,367,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,23.3,5.0177,367,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,03/01/2025 12:00:00 AM,37.2,5.8052,367,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,26.7,1.7858,9267,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,31.9,8.4357,295,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,21.4,2.4904,2721,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,March Week 1,03/01/2025 12:00:00 AM,28.7,1.6791,9854,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,18.8,1.6921,4777,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,03/01/2025 12:00:00 AM,24.3,5.4774,329,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,21.4,2.4904,2721,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,03/01/2025 12:00:00 AM,12.1,5.5278,295,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,March Week 1,03/01/2025 12:00:00 AM,28.7,1.6791,9854,03/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,19.9,2.4902,2721,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,28.3,10.9241,125,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,11.6,8.3957,125,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,24.6,1.6263,9267,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,24.6,1.6263,9267,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,26.3,1.5298,9854,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,17.4,1.5979,4777,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,20.1,15.7177,49,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,6.2,3.3427,175,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,29.3,7.7449,175,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,32.4,15.7914,49,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,27.6,15.6642,49,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,19.9,2.4902,2721,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,35.5,11.7528,125,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,01/25/2025 12:00:00 AM,18.6,11.0234,31,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,38.3,8.2692,175,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,January Week 4,01/25/2025 12:00:00 AM,26.3,1.5298,9854,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 4,01/25/2025 12:00:00 AM,17.4,1.5979,4777,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/25/2025 12:00:00 AM,2.4,4.6767,31,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/25/2025 12:00:00 AM,61.6,15.6671,31,01/25/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,32.9,6.6548,307,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,39.5,7.3562,292,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,24.7,7.5768,176,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,17.4,1.5979,4777,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,15.9,9.3175,119,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,19.9,2.4902,2721,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13.8,5.7541,176,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,23.2,6.4372,292,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,17.4,1.5979,4777,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.9,4.575,307,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,31.6,7.1943,307,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,24.6,1.6263,9267,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11,4.5383,292,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.3,1.5298,9854,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.3,1.5298,9854,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,24.6,1.6263,9267,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,44.1,8.4217,176,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,55.5,12.3473,119,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.7,6.8786,119,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,19.9,2.4902,2721,01/18/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,16.7,7.5478,107,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,31,9.8801,161,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,17.6,8.2698,107,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,17.4,1.5979,4777,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,17.4,1.5979,4777,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,19.9,2.4902,2721,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,19.9,2.4902,2721,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,24.4,1.5808,9267,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,24.4,1.5808,9267,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 2,01/11/2025 12:00:00 AM,26.2,1.5306,9854,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,42.3,13.1772,98,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,15.2,9.5421,98,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,22.6,10.8104,98,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,39.6,7.0838,308,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,14,5.6276,308,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,48.3,11.3993,107,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,January Week 2,01/11/2025 12:00:00 AM,26.2,1.5306,9854,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,01/11/2025 12:00:00 AM,22,5.8035,308,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/11/2025 12:00:00 AM,31.6,9.6411,161,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/11/2025 12:00:00 AM,11.1,6.2969,161,01/11/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,33,26.4761,34,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,24.3,1.5634,9267,01/04/2025 12:00:00 AM,2024-2025,0
