State,Season,_WeekendDate,AgeCategory_Legend,Sex_Label,Race_Label,Type,WeeklyRate,CumulativeRate
Utah,2024-25,2025-01-18,≥18 years (Adults),All,All,Crude Rate,1.5,30.6
Utah,2024-25,2025-01-11,≥18 years (Adults),All,All,Crude Rate,2,29.1
Utah,2024-25,2025-01-04,≥18 years (Adults),All,All,Crude Rate,2.4,27.1
Utah,2024-25,2024-12-28,≥18 years (Adults),All,All,Crude Rate,3,24.7
Utah,2024-25,2024-12-21,≥18 years (Adults),All,All,Crude Rate,2.2,21.7
Utah,2024-25,2024-12-14,≥18 years (Adults),All,All,Crude Rate,1,19.5
Utah,2024-25,2024-12-07,≥18 years (Adults),All,All,Crude Rate,1.1,18.5
Utah,2024-25,2024-11-30,≥18 years (Adults),All,All,Crude Rate,1.6,17.4
Utah,2024-25,2024-11-23,≥18 years (Adults),All,All,Crude Rate,2.2,15.8
Utah,2024-25,2024-11-16,≥18 years (Adults),All,All,Crude Rate,1.3,13.5
Utah,2024-25,2024-11-09,≥18 years (Adults),All,All,Crude Rate,2,12.2
Utah,2024-25,2024-11-02,≥18 years (Adults),All,All,Crude Rate,1.7,10.2
Utah,2024-25,2024-10-26,≥18 years (Adults),All,All,Crude Rate,2.1,8.5
Utah,2024-25,2024-10-19,≥18 years (Adults),All,All,Crude Rate,1.9,6.4
Utah,2024-25,2024-10-12,≥18 years (Adults),All,All,Crude Rate,1.5,4.5
Utah,2024-25,2024-10-05,≥18 years (Adults),All,All,Crude Rate,3,3
Oregon,2024-25,2025-07-05,≥18 years (Adults),All,All,Crude Rate,1.5,66.1
Oregon,2024-25,2025-06-28,≥18 years (Adults),All,All,Crude Rate,1.8,64.6
Oregon,2024-25,2025-06-21,≥18 years (Adults),All,All,Crude Rate,0.8,62.8
Oregon,2024-25,2025-06-14,≥18 years (Adults),All,All,Crude Rate,1.2,62
Oregon,2024-25,2025-06-07,≥18 years (Adults),All,All,Crude Rate,1.1,60.7
Oregon,2024-25,2025-05-31,≥18 years (Adults),All,All,Crude Rate,1.4,59.6
Oregon,2024-25,2025-05-24,≥18 years (Adults),All,All,Crude Rate,1.9,58.3
Oregon,2024-25,2025-05-17,≥18 years (Adults),All,All,Crude Rate,1.7,56.4
Oregon,2024-25,2025-05-10,≥18 years (Adults),All,All,Crude Rate,1,54.7
Oregon,2024-25,2025-05-03,≥18 years (Adults),All,All,Crude Rate,1.2,53.6
Oregon,2024-25,2025-04-26,≥18 years (Adults),All,All,Crude Rate,1.4,52.5
Oregon,2024-25,2025-04-19,≥18 years (Adults),All,All,Crude Rate,0.9,51.1
Oregon,2024-25,2025-04-12,≥18 years (Adults),All,All,Crude Rate,0.8,50.2
Oregon,2024-25,2025-04-05,≥18 years (Adults),All,All,Crude Rate,1.3,49.5
Oregon,2024-25,2025-03-29,≥18 years (Adults),All,All,Crude Rate,1.8,48.2
Oregon,2024-25,2025-03-22,≥18 years (Adults),All,All,Crude Rate,1.3,46.4
Oregon,2024-25,2025-03-15,≥18 years (Adults),All,All,Crude Rate,1.2,45.1
Oregon,2024-25,2025-03-08,≥18 years (Adults),All,All,Crude Rate,1.5,43.8
Oregon,2024-25,2025-03-01,≥18 years (Adults),All,All,Crude Rate,1.9,42.3
Oregon,2024-25,2025-02-22,≥18 years (Adults),All,All,Crude Rate,1.8,40.4
Oregon,2024-25,2025-02-15,≥18 years (Adults),All,All,Crude Rate,1.7,38.6
Oregon,2024-25,2025-02-08,≥18 years (Adults),All,All,Crude Rate,1.7,36.9
Oregon,2024-25,2025-02-01,≥18 years (Adults),All,All,Crude Rate,1.2,35.2
Oregon,2024-25,2025-01-25,≥18 years (Adults),All,All,Crude Rate,1.3,33.9
Oregon,2024-25,2025-01-18,≥18 years (Adults),All,All,Crude Rate,1.2,32.6
Oregon,2024-25,2025-01-11,≥18 years (Adults),All,All,Crude Rate,1.3,31.4
Oregon,2024-25,2025-01-04,≥18 years (Adults),All,All,Crude Rate,1.3,30.1
Oregon,2024-25,2024-12-28,≥18 years (Adults),All,All,Crude Rate,1.9,28.8
Oregon,2024-25,2024-12-21,≥18 years (Adults),All,All,Crude Rate,1.6,26.9
Oregon,2024-25,2024-12-14,≥18 years (Adults),All,All,Crude Rate,1.9,25.3
Oregon,2024-25,2024-12-07,≥18 years (Adults),All,All,Crude Rate,1,23.4
Oregon,2024-25,2024-11-30,≥18 years (Adults),All,All,Crude Rate,1.1,22.4
Oregon,2024-25,2024-11-23,≥18 years (Adults),All,All,Crude Rate,1.2,21.3
Oregon,2024-25,2024-11-16,≥18 years (Adults),All,All,Crude Rate,1.5,20
Oregon,2024-25,2024-11-09,≥18 years (Adults),All,All,Crude Rate,1.8,18.5
Oregon,2024-25,2024-11-02,≥18 years (Adults),All,All,Crude Rate,2.3,16.8
Oregon,2024-25,2024-10-26,≥18 years (Adults),All,All,Crude Rate,2.7,14.5
Oregon,2024-25,2024-10-19,≥18 years (Adults),All,All,Crude Rate,3,11.8
Oregon,2024-25,2024-10-12,≥18 years (Adults),All,All,Crude Rate,4.2,8.8
Oregon,2024-25,2024-10-05,≥18 years (Adults),All,All,Crude Rate,4.5,4.5
New Mexico,2024-25,2025-07-05,≥18 years (Adults),All,All,Crude Rate,0.2,127.2
New Mexico,2024-25,2025-06-28,≥18 years (Adults),All,All,Crude Rate,0.2,127
New Mexico,2024-25,2025-06-21,≥18 years (Adults),All,All,Crude Rate,1.3,126.8
New Mexico,2024-25,2025-06-14,≥18 years (Adults),All,All,Crude Rate,1.1,125.6
New Mexico,2024-25,2025-06-07,≥18 years (Adults),All,All,Crude Rate,1.2,124.5
New Mexico,2024-25,2025-05-31,≥18 years (Adults),All,All,Crude Rate,1.7,123.3
New Mexico,2024-25,2025-05-24,≥18 years (Adults),All,All,Crude Rate,1.3,121.7
New Mexico,2024-25,2025-05-17,≥18 years (Adults),All,All,Crude Rate,0.9,120.4
New Mexico,2024-25,2025-05-10,≥18 years (Adults),All,All,Crude Rate,1.2,119.5
New Mexico,2024-25,2025-05-03,≥18 years (Adults),All,All,Crude Rate,1.9,118.3
New Mexico,2024-25,2025-04-26,≥18 years (Adults),All,All,Crude Rate,1.9,116.5
New Mexico,2024-25,2025-04-19,≥18 years (Adults),All,All,Crude Rate,1.7,114.6
New Mexico,2024-25,2025-04-12,≥18 years (Adults),All,All,Crude Rate,1.6,113
New Mexico,2024-25,2025-04-05,≥18 years (Adults),All,All,Crude Rate,1.4,111.4
New Mexico,2024-25,2025-03-29,≥18 years (Adults),All,All,Crude Rate,1.4,110.1
New Mexico,2024-25,2025-03-22,≥18 years (Adults),All,All,Crude Rate,1.1,108.7
New Mexico,2024-25,2025-03-15,≥18 years (Adults),All,All,Crude Rate,1.4,107.6
New Mexico,2024-25,2025-03-08,≥18 years (Adults),All,All,Crude Rate,1.4,106.2
New Mexico,2024-25,2025-03-01,≥18 years (Adults),All,All,Crude Rate,1.4,104.9
New Mexico,2024-25,2025-02-22,≥18 years (Adults),All,All,Crude Rate,2.3,103.5
New Mexico,2024-25,2025-02-15,≥18 years (Adults),All,All,Crude Rate,2.6,101.2
New Mexico,2024-25,2025-02-08,≥18 years (Adults),All,All,Crude Rate,2.1,98.5
New Mexico,2024-25,2025-02-01,≥18 years (Adults),All,All,Crude Rate,2.7,96.4
New Mexico,2024-25,2025-01-25,≥18 years (Adults),All,All,Crude Rate,3.2,93.7
New Mexico,2024-25,2025-01-18,≥18 years (Adults),All,All,Crude Rate,4,90.4
New Mexico,2024-25,2025-01-11,≥18 years (Adults),All,All,Crude Rate,6.3,86.4
New Mexico,2024-25,2025-01-04,≥18 years (Adults),All,All,Crude Rate,6.6,80.1
New Mexico,2024-25,2024-12-28,≥18 years (Adults),All,All,Crude Rate,8.3,73.5
New Mexico,2024-25,2024-12-21,≥18 years (Adults),All,All,Crude Rate,7.3,65.2
New Mexico,2024-25,2024-12-14,≥18 years (Adults),All,All,Crude Rate,6.4,57.9
New Mexico,2024-25,2024-12-07,≥18 years (Adults),All,All,Crude Rate,6.1,51.4
New Mexico,2024-25,2024-11-30,≥18 years (Adults),All,All,Crude Rate,7,45.3
New Mexico,2024-25,2024-11-23,≥18 years (Adults),All,All,Crude Rate,6.7,38.2
New Mexico,2024-25,2024-11-16,≥18 years (Adults),All,All,Crude Rate,5.6,31.5
New Mexico,2024-25,2024-11-09,≥18 years (Adults),All,All,Crude Rate,5,26
New Mexico,2024-25,2024-11-02,≥18 years (Adults),All,All,Crude Rate,3.6,21
New Mexico,2024-25,2024-10-26,≥18 years (Adults),All,All,Crude Rate,3.9,17.4
New Mexico,2024-25,2024-10-19,≥18 years (Adults),All,All,Crude Rate,4,13.5
New Mexico,2024-25,2024-10-12,≥18 years (Adults),All,All,Crude Rate,4.2,9.5
New Mexico,2024-25,2024-10-05,≥18 years (Adults),All,All,Crude Rate,5.3,5.3
California,2024-25,2025-07-05,≥18 years (Adults),All,All,Crude Rate,1.9,70.1
California,2024-25,2025-06-28,≥18 years (Adults),All,All,Crude Rate,2.3,68.2
California,2024-25,2025-06-21,≥18 years (Adults),All,All,Crude Rate,1.7,66
California,2024-25,2025-06-14,≥18 years (Adults),All,All,Crude Rate,1.3,64.2
California,2024-25,2025-06-07,≥18 years (Adults),All,All,Crude Rate,1.5,62.9
California,2024-25,2025-05-31,≥18 years (Adults),All,All,Crude Rate,2.3,61.4
California,2024-25,2025-05-24,≥18 years (Adults),All,All,Crude Rate,2,59
California,2024-25,2025-05-17,≥18 years (Adults),All,All,Crude Rate,1.6,57.1
California,2024-25,2025-05-10,≥18 years (Adults),All,All,Crude Rate,1.3,55.4
California,2024-25,2025-05-03,≥18 years (Adults),All,All,Crude Rate,1.2,54.1
California,2024-25,2025-04-26,≥18 years (Adults),All,All,Crude Rate,1.1,53
California,2024-25,2025-04-19,≥18 years (Adults),All,All,Crude Rate,1.2,51.8
California,2024-25,2025-04-12,≥18 years (Adults),All,All,Crude Rate,1.4,50.7
California,2024-25,2025-04-05,≥18 years (Adults),All,All,Crude Rate,1.1,49.2
California,2024-25,2025-03-29,≥18 years (Adults),All,All,Crude Rate,1.6,48.1
California,2024-25,2025-03-22,≥18 years (Adults),All,All,Crude Rate,1.3,46.5
California,2024-25,2025-03-15,≥18 years (Adults),All,All,Crude Rate,1.3,45.2
California,2024-25,2025-03-08,≥18 years (Adults),All,All,Crude Rate,1.3,43.9
California,2024-25,2025-03-01,≥18 years (Adults),All,All,Crude Rate,1,42.6
California,2024-25,2025-02-22,≥18 years (Adults),All,All,Crude Rate,1.4,41.6
California,2024-25,2025-02-15,≥18 years (Adults),All,All,Crude Rate,1.8,40.2
California,2024-25,2025-02-08,≥18 years (Adults),All,All,Crude Rate,2,38.4
California,2024-25,2025-02-01,≥18 years (Adults),All,All,Crude Rate,2,36.4
California,2024-25,2025-01-25,≥18 years (Adults),All,All,Crude Rate,1.6,34.4
California,2024-25,2025-01-18,≥18 years (Adults),All,All,Crude Rate,1.8,32.8
California,2024-25,2025-01-11,≥18 years (Adults),All,All,Crude Rate,1.9,31.1
California,2024-25,2025-01-04,≥18 years (Adults),All,All,Crude Rate,2.2,29.1
California,2024-25,2024-12-28,≥18 years (Adults),All,All,Crude Rate,2.1,26.9
California,2024-25,2024-12-21,≥18 years (Adults),All,All,Crude Rate,1.4,24.9
California,2024-25,2024-12-14,≥18 years (Adults),All,All,Crude Rate,1.6,23.4
California,2024-25,2024-12-07,≥18 years (Adults),All,All,Crude Rate,1.5,21.8
California,2024-25,2024-11-30,≥18 years (Adults),All,All,Crude Rate,1.8,20.3
California,2024-25,2024-11-23,≥18 years (Adults),All,All,Crude Rate,1.8,18.5
California,2024-25,2024-11-16,≥18 years (Adults),All,All,Crude Rate,1.8,16.8
California,2024-25,2024-11-09,≥18 years (Adults),All,All,Crude Rate,2,15
California,2024-25,2024-11-02,≥18 years (Adults),All,All,Crude Rate,2.3,13
California,2024-25,2024-10-26,≥18 years (Adults),All,All,Crude Rate,2.3,10.7
California,2024-25,2024-10-19,≥18 years (Adults),All,All,Crude Rate,2.3,8.4
California,2024-25,2024-10-12,≥18 years (Adults),All,All,Crude Rate,3.2,6.2
California,2024-25,2024-10-05,≥18 years (Adults),All,All,Crude Rate,3,3
Utah,2024-25,2025-07-05,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-06-28,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-06-21,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-06-14,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-06-07,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-05-31,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-05-24,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-05-17,≥18 years (Adults),All,Hispanic,Crude Rate,0,33
Utah,2024-25,2025-05-10,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,33
Utah,2024-25,2025-05-03,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,31.7
Utah,2024-25,2025-04-26,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,30.5
Utah,2024-25,2025-04-19,≥18 years (Adults),All,Hispanic,Crude Rate,0,29.3
Utah,2024-25,2025-04-12,≥18 years (Adults),All,Hispanic,Crude Rate,0,29.3
Utah,2024-25,2025-04-05,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,29.3
Utah,2024-25,2025-03-29,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,28.1
Utah,2024-25,2025-03-22,≥18 years (Adults),All,Hispanic,Crude Rate,0.6,26.9
Utah,2024-25,2025-03-15,≥18 years (Adults),All,Hispanic,Crude Rate,0,26.2
Utah,2024-25,2025-03-08,≥18 years (Adults),All,Hispanic,Crude Rate,0.6,26.2
Utah,2024-25,2025-03-01,≥18 years (Adults),All,Hispanic,Crude Rate,0,25.6
Utah,2024-25,2025-02-22,≥18 years (Adults),All,Hispanic,Crude Rate,2.4,25.6
Utah,2024-25,2025-02-15,≥18 years (Adults),All,Hispanic,Crude Rate,0,23.2
Utah,2024-25,2025-02-08,≥18 years (Adults),All,Hispanic,Crude Rate,0,23.2
Utah,2024-25,2025-02-01,≥18 years (Adults),All,Hispanic,Crude Rate,0,23.2
Utah,2024-25,2025-01-25,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,23.2
Utah,2024-25,2025-01-18,≥18 years (Adults),All,Hispanic,Crude Rate,0,22
Utah,2024-25,2025-01-11,≥18 years (Adults),All,Hispanic,Crude Rate,2.4,22
Utah,2024-25,2025-01-04,≥18 years (Adults),All,Hispanic,Crude Rate,1.8,19.5
Utah,2024-25,2024-12-28,≥18 years (Adults),All,Hispanic,Crude Rate,0.6,17.7
Utah,2024-25,2024-12-21,≥18 years (Adults),All,Hispanic,Crude Rate,3.7,17.1
Utah,2024-25,2024-12-14,≥18 years (Adults),All,Hispanic,Crude Rate,0.6,13.4
Utah,2024-25,2024-12-07,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,12.8
Utah,2024-25,2024-11-30,≥18 years (Adults),All,Hispanic,Crude Rate,0,11.6
Utah,2024-25,2024-11-23,≥18 years (Adults),All,Hispanic,Crude Rate,0,11.6
Utah,2024-25,2024-11-16,≥18 years (Adults),All,Hispanic,Crude Rate,1.8,11.6
Utah,2024-25,2024-11-09,≥18 years (Adults),All,Hispanic,Crude Rate,3.7,9.8
Utah,2024-25,2024-11-02,≥18 years (Adults),All,Hispanic,Crude Rate,0,6.1
Utah,2024-25,2024-10-26,≥18 years (Adults),All,Hispanic,Crude Rate,1.2,6.1
Utah,2024-25,2024-10-19,≥18 years (Adults),All,Hispanic,Crude Rate,3.1,4.9
Utah,2024-25,2024-10-12,≥18 years (Adults),All,Hispanic,Crude Rate,0,1.8
Utah,2024-25,2024-10-05,≥18 years (Adults),All,Hispanic,Crude Rate,1.8,1.8
Utah,2024-25,2025-07-05,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,60.5
Utah,2024-25,2025-06-28,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,58.8
Utah,2024-25,2025-06-21,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,55.3
Utah,2024-25,2025-06-14,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,53.6
Utah,2024-25,2025-06-07,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,53.6
Utah,2024-25,2025-05-31,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,53.6
Utah,2024-25,2025-05-24,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,53.6
Utah,2024-25,2025-05-17,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,53.6
Utah,2024-25,2025-05-10,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,50.1
Utah,2024-25,2025-05-03,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,50.1
Utah,2024-25,2025-04-26,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,50.1
Utah,2024-25,2025-04-19,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,48.4
Utah,2024-25,2025-04-12,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,48.4
Utah,2024-25,2025-04-05,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,48.4
Utah,2024-25,2025-03-29,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,48.4
Utah,2024-25,2025-03-22,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,46.7
Utah,2024-25,2025-03-15,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,46.7
Utah,2024-25,2025-03-08,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,44.9
Utah,2024-25,2025-03-01,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,43.2
Utah,2024-25,2025-02-22,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,41.5
Utah,2024-25,2025-02-15,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,41.5
Utah,2024-25,2025-02-08,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,41.5
Utah,2024-25,2025-02-01,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,39.8
Utah,2024-25,2025-01-25,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,38
Utah,2024-25,2025-01-18,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,5.2,38
Utah,2024-25,2025-01-11,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,5.2,32.8
Utah,2024-25,2025-01-04,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,27.7
Utah,2024-25,2024-12-28,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,5.2,24.2
Utah,2024-25,2024-12-21,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,19
Utah,2024-25,2024-12-14,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,17.3
Utah,2024-25,2024-12-07,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,17.3
Utah,2024-25,2024-11-30,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,15.6
Utah,2024-25,2024-11-23,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,13.8
Utah,2024-25,2024-11-16,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,12.1
Utah,2024-25,2024-11-09,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,12.1
Utah,2024-25,2024-11-02,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,1.7,8.6
Utah,2024-25,2024-10-26,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,6.9
Utah,2024-25,2024-10-19,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,3.5
Utah,2024-25,2024-10-12,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,0,3.5
Utah,2024-25,2024-10-05,≥18 years (Adults),All,"A/PI, non-Hispanic",Crude Rate,3.5,3.5
Utah,2024-25,2025-07-05,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-06-28,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-06-21,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-06-14,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-06-07,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-05-31,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-05-24,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-05-17,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-05-10,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-05-03,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-04-26,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-04-19,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-04-12,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-04-05,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-03-29,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-03-22,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-03-15,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-03-08,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-03-01,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-02-22,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-02-15,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-02-08,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-02-01,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-01-25,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-01-18,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-01-11,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-01-04,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-12-28,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-12-21,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-12-14,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-12-07,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-11-30,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-11-23,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-11-16,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-11-09,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-11-02,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-10-26,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-10-19,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-10-12,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2024-10-05,≥18 years (Adults),All,"AI/AN, non-Hispanic",Crude Rate,0,0
Utah,2024-25,2025-07-05,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-06-28,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-06-21,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-06-14,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-06-07,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-05-31,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-05-24,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-05-17,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-05-10,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-05-03,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-04-26,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-04-19,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-04-12,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-04-05,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-03-29,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-03-22,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,24.4
Utah,2024-25,2025-03-15,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,6.1,24.4
Utah,2024-25,2025-03-08,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,18.3
Utah,2024-25,2025-03-01,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,18.3
Utah,2024-25,2025-02-22,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,18.3
Utah,2024-25,2025-02-15,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,18.3
Utah,2024-25,2025-02-08,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,18.3
Utah,2024-25,2025-02-01,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,6.1,18.3
Utah,2024-25,2025-01-25,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,12.2
Utah,2024-25,2025-01-18,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,12.2
Utah,2024-25,2025-01-11,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,12.2
Utah,2024-25,2025-01-04,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,6.1,12.2
Utah,2024-25,2024-12-28,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,6.1
Utah,2024-25,2024-12-21,≥18 years (Adults),All,"Black, non-Hispanic",Crude Rate,0,6.1
